raw_timestamp,relative_to_video_first_frame_timestamp,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,gaze_projected_to_left_view_x,gaze_projected_to_left_view_y,gaze_projected_to_right_view_x,gaze_projected_to_right_view_y,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,left_projected_x,left_projected_y,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status,right_projected_x,right_projected_y
1000878636616690000,12238385700,2,582804,0.331753,2,-0.225854,0.045295,0.973108,0,0,0,-0.064708,0.045769,-0.432335,0.04568,-0.224865,0.035559,0.973741,-0.033138,0,0,0.157694,2,-0.102083,0.035918,-0.22716,0.053623,0.97238,0.033138,0,0,0.172213,2,-0.395643,0.054115
1000878636626750000,12248451600,2,582805,0.314042,2,-0.227236,0.045243,0.972788,0,0,0,-0.066394,0.045731,-0.434033,0.045642,-0.225119,0.036476,0.973648,-0.033138,0,0,0.157715,2,-0.102404,0.036847,-0.229456,0.053056,0.971872,0.033138,0,0,0.172022,2,-0.398441,0.05357
1000878636636720000,12258419400,2,582806,0.297483,2,-0.228332,0.045178,0.972535,0,0,0,-0.067732,0.045677,-0.43538,0.045588,-0.225807,0.036832,0.973476,-0.033138,0,0,0.157728,2,-0.103252,0.037212,-0.230904,0.052654,0.971551,0.033138,0,0,0.171819,2,-0.400207,0.053181
1000878636646650000,12268350500,2,582807,0.205356,2,-0.231343,0.050989,0.971535,0,0,0,-0.071481,0.051597,-0.439176,0.051501,-0.229104,0.043891,0.972412,-0.033138,0,0,0.158407,2,-0.107384,0.044382,-0.2337,0.057117,0.97063,0.033138,0,0,0.169592,2,-0.4037,0.057741
1000878636656740000,12278435300,2,582808,0.21839,2,-0.231042,0.051302,0.97159,0,0,0,-0.071117,0.05191,-0.438811,0.051814,-0.229083,0.043703,0.972425,-0.033138,0,0,0.1584,2,-0.107357,0.044191,-0.233175,0.057933,0.970708,0.033138,0,0,0.169587,2,-0.403069,0.058561
1000878636666900000,12288599100,2,582809,0.197408,2,-0.231971,0.049161,0.97148,0,0,0,-0.072228,0.049751,-0.439922,0.049658,-0.229183,0.043584,0.972407,-0.033138,0,0,0.158395,2,-0.107477,0.044072,-0.234788,0.054331,0.970527,0.033138,0,0,0.16958,2,-0.404992,0.054931
1000878636676880000,12298578600,2,582810,0.205442,2,-0.232305,0.050237,0.971345,0,0,0,-0.07265,0.050846,-0.440351,0.050751,-0.229149,0.043602,0.972414,-0.033138,0,0,0.158378,2,-0.107436,0.04409,-0.235424,0.056151,0.970269,0.033138,0,0,0.169589,2,-0.405802,0.056785
1000878636686870000,12308562700,2,582811,0.216379,2,-0.232707,0.050075,0.971257,0,0,0,-0.073142,0.050687,-0.440845,0.050592,-0.229139,0.043522,0.97242,-0.033138,0,0,0.158376,2,-0.107423,0.044009,-0.236186,0.05592,0.970098,0.033138,0,0,0.169604,2,-0.406734,0.056561
1000878636696830000,12318528200,2,582812,0.234448,2,-0.232753,0.050055,0.971247,0,0,0,-0.073198,0.050667,-0.440902,0.050573,-0.229095,0.043315,0.97244,-0.033138,0,0,0.158377,2,-0.107366,0.043799,-0.236308,0.05608,0.970059,0.033138,0,0,0.169618,2,-0.406886,0.056725
1000878636706810000,12328504300,2,582813,0.239272,2,-0.232066,0.050261,0.971401,0,0,0,-0.072358,0.050868,-0.440057,0.050773,-0.229058,0.043299,0.972449,-0.033138,0,0,0.158385,2,-0.10732,0.043783,-0.235056,0.056602,0.970333,0.033138,0,0,0.169622,2,-0.405356,0.057237
1000878636716840000,12338537300,2,582814,0.268345,2,-0.231727,0.050151,0.971487,0,0,0,-0.071942,0.050752,-0.439637,0.050657,-0.229028,0.043301,0.972456,-0.033138,0,0,0.15837,2,-0.107284,0.043784,-0.234472,0.056284,0.970492,0.033138,0,0,0.169623,2,-0.404635,0.056907
1000878636727000000,12348696100,2,582815,0.312257,2,-0.231696,0.050025,0.971501,0,0,0,-0.071903,0.050624,-0.439597,0.05053,-0.229094,0.043176,0.972446,-0.033138,0,0,0.158376,2,-0.107364,0.043658,-0.234364,0.056202,0.970523,0.033138,0,0,0.169678,2,-0.404501,0.056822
1000878636736970000,12358670900,2,582816,0.646965,2,-0.231522,0.048804,0.971605,0,0,0,-0.071675,0.049385,-0.439363,0.049292,-0.229019,0.043291,0.972459,-0.033138,0,0,0.158384,2,-0.107273,0.043774,-0.234049,0.05372,0.97074,0.033138,0,0,0.169719,2,-0.404076,0.054302
1000878636746960000,12368653900,2,582817,0.802605,2,-0.230274,0.048553,0.971914,0,0,0,-0.070144,0.049115,-0.43782,0.049023,-0.228908,0.043473,0.972477,-0.033138,0,0,0.158426,2,-0.107138,0.043957,-0.231783,0.053255,0.971309,0.033138,0,0,0.169776,2,-0.401292,0.053801
1000878636756990000,12378687400,2,582818,0.862559,2,-0.230663,0.049002,0.971799,0,0,0,-0.070625,0.049574,-0.438307,0.049481,-0.228871,0.043412,0.972488,-0.033138,0,0,0.158471,2,-0.107092,0.043895,-0.232511,0.054012,0.971093,0.033138,0,0,0.169799,2,-0.402194,0.054578
1000878636766990000,12388692000,2,582819,0.866905,2,-0.230442,0.048738,0.971865,0,0,0,-0.070352,0.049305,-0.43803,0.049212,-0.22874,0.043413,0.972519,-0.033138,0,0,0.158565,2,-0.10693,0.043895,-0.232263,0.053541,0.971178,0.033138,0,0,0.169834,2,-0.401884,0.054097
1000878636776970000,12398667200,2,582820,0.875038,2,-0.232614,0.049473,0.97131,0,0,0,-0.07302,0.050076,-0.440721,0.049982,-0.228712,0.043362,0.972528,-0.033138,0,0,0.15865,2,-0.106896,0.043843,-0.236362,0.054947,0.97011,0.033138,0,0,0.169872,2,-0.406936,0.055577
1000878636786970000,12408664600,2,582821,0.897565,2,-0.232722,0.04961,0.971277,0,0,0,-0.073154,0.050215,-0.440856,0.050121,-0.228548,0.043452,0.972562,-0.033138,0,0,0.158773,2,-0.106695,0.043932,-0.236802,0.054925,0.970004,0.033138,0,0,0.170014,2,-0.407476,0.05556
1000878636797100000,12418800700,2,582822,0.912233,2,-0.231351,0.049961,0.971587,0,0,0,-0.071479,0.050555,-0.43917,0.05046,-0.228474,0.043492,0.972578,-0.033138,0,0,0.158902,2,-0.106604,0.043971,-0.234221,0.055756,0.970583,0.033138,0,0,0.170248,2,-0.404318,0.056368
1000878636807030000,12428729500,2,582823,0.920064,2,-0.231285,0.049572,0.971622,0,0,0,-0.071393,0.05016,-0.439082,0.050066,-0.228276,0.043589,0.97262,-0.033138,0,0,0.159054,2,-0.106361,0.044067,-0.234283,0.055,0.970611,0.033138,0,0,0.170374,2,-0.404383,0.055603
1000878636817060000,12438755800,2,582824,0.936266,2,-0.230987,0.049452,0.971699,0,0,0,-0.071027,0.050034,-0.438713,0.049941,-0.22815,0.0436,0.972649,-0.033138,0,0,0.159237,2,-0.106206,0.044077,-0.233817,0.054755,0.970738,0.033138,0,0,0.170549,2,-0.403807,0.055348
1000878636827100000,12448798000,2,582825,0.948237,2,-0.230675,0.049426,0.971775,0,0,0,-0.070644,0.050004,-0.438328,0.04991,-0.227986,0.043744,0.972681,-0.033138,0,0,0.159475,2,-0.106007,0.044221,-0.23336,0.054536,0.97086,0.033138,0,0,0.170704,2,-0.403244,0.05512
1000878636837110000,12458806600,2,582826,1,2,-0.230153,0.049365,0.971902,0,0,0,-0.070005,0.049937,-0.437684,0.049843,-0.227867,0.043919,0.972701,-0.033138,0,0,0.159624,2,-0.105862,0.044397,-0.232457,0.054221,0.971094,0.033138,0,0,0.170894,2,-0.402132,0.054789
1000878636847060000,12468757500,2,582827,1,2,-0.230221,0.049436,0.971882,0,0,0,-0.070089,0.05001,-0.437769,0.049916,-0.227755,0.043893,0.972729,-0.033138,0,0,0.1598,2,-0.105724,0.04437,-0.232694,0.054428,0.971026,0.033138,0,0,0.171107,2,-0.402425,0.055001
1000878636857240000,12478942300,2,582828,1,2,-0.230309,0.049261,0.97187,0,0,0,-0.070195,0.049834,-0.437874,0.04974,-0.22787,0.04368,0.972711,-0.033138,0,0,0.159981,2,-0.105863,0.044156,-0.232758,0.054275,0.971019,0.033138,0,0,0.171268,2,-0.402501,0.054847
1000878636867260000,12488954600,2,582829,1,2,-0.229354,0.049708,0.972073,0,0,0,-0.069031,0.050275,-0.436704,0.050181,-0.227899,0.043506,0.972712,-0.033138,0,0,0.160092,2,-0.105896,0.04398,-0.230923,0.055212,0.971404,0.033138,0,0,0.171341,2,-0.400268,0.055772
1000878636877250000,12498951400,2,582830,1,2,-0.229336,0.049675,0.972079,0,0,0,-0.069009,0.050241,-0.436682,0.050147,-0.227751,0.043597,0.972743,-0.033138,0,0,0.16036,2,-0.105715,0.04407,-0.230974,0.055138,0.971396,0.033138,0,0,0.171456,2,-0.400329,0.055698
1000878636887230000,12508928300,2,582831,1,2,-0.229817,0.049327,0.971983,0,0,0,-0.069593,0.049894,-0.437269,0.0498,-0.227721,0.043791,0.972741,-0.033138,0,0,0.160475,2,-0.105681,0.044266,-0.231932,0.054451,0.971207,0.033138,0,0,0.171601,2,-0.401491,0.055015
1000878636897240000,12518937300,2,582832,1,2,-0.229851,0.049358,0.971973,0,0,0,-0.069636,0.049926,-0.437312,0.049832,-0.227704,0.043926,0.972739,-0.033138,0,0,0.160604,2,-0.105661,0.044403,-0.232011,0.054384,0.971192,0.033138,0,0,0.171727,2,-0.401587,0.054948
1000878636907180000,12528874000,2,582833,1,2,-0.229787,0.049396,0.971987,0,0,0,-0.069557,0.049963,-0.437233,0.04987,-0.227742,0.043869,0.972733,-0.033138,0,0,0.16084,2,-0.105708,0.044345,-0.231853,0.054458,0.971225,0.033138,0,0,0.171851,2,-0.401395,0.055021
1000878636917320000,12539014200,2,582834,1,2,-0.22952,0.049238,0.972058,0,0,0,-0.06923,0.049801,-0.436902,0.049707,-0.227713,0.04396,0.972735,-0.033138,0,0,0.16102,2,-0.105673,0.044437,-0.231375,0.054168,0.971355,0.033138,0,0,0.171931,2,-0.400806,0.054721
1000878636927350000,12549050700,2,582835,1,2,-0.229165,0.049016,0.972153,0,0,0,-0.068793,0.049571,-0.436462,0.049478,-0.227607,0.043696,0.972772,-0.033138,0,0,0.161301,2,-0.10554,0.044169,-0.230779,0.053938,0.97151,0.033138,0,0,0.172079,2,-0.400072,0.05448
1000878636937400000,12559101700,2,582836,1,2,-0.229369,0.048855,0.972113,0,0,0,-0.06904,0.049411,-0.43671,0.049318,-0.227502,0.043903,0.972787,-0.033138,0,0,0.161514,2,-0.105412,0.044377,-0.231253,0.053575,0.971417,0.033138,0,0,0.172262,2,-0.400647,0.054119
1000878636947370000,12569065800,2,582837,1,2,-0.22937,0.049048,0.972103,0,0,0,-0.069044,0.049606,-0.436715,0.049513,-0.227606,0.044266,0.972747,-0.033138,0,0,0.161586,2,-0.105545,0.044746,-0.231147,0.053619,0.97144,0.033138,0,0,0.172433,2,-0.400518,0.054162
1000878636957340000,12579040500,2,582838,1,2,-0.229216,0.049446,0.972119,0,0,0,-0.06886,0.050007,-0.436531,0.049914,-0.227381,0.0442,0.972802,-0.033138,0,0,0.161783,2,-0.105268,0.044676,-0.231078,0.05422,0.971423,0.033138,0,0,0.172529,2,-0.400443,0.054769
1000878636967640000,12589342100,2,582839,1,2,-0.229257,0.049478,0.972108,0,0,0,-0.06891,0.05004,-0.436581,0.049946,-0.22727,0.044264,0.972825,-0.033138,0,0,0.161864,2,-0.105132,0.04474,-0.231266,0.054212,0.971379,0.033138,0,0,0.172777,2,-0.400672,0.054763
1000878636977390000,12599087400,2,582840,1,2,-0.229189,0.04939,0.972128,0,0,0,-0.068826,0.04995,-0.436497,0.049857,-0.227272,0.044306,0.972823,-0.033138,0,0,0.161946,2,-0.105135,0.044783,-0.231121,0.054065,0.971422,0.033138,0,0,0.172946,2,-0.400493,0.054613
1000878636987480000,12609180400,2,582841,1,2,-0.229119,0.049249,0.972152,0,0,0,-0.06874,0.049807,-0.436409,0.049713,-0.227154,0.044329,0.972849,-0.033138,0,0,0.162081,2,-0.10499,0.044805,-0.231095,0.053815,0.971442,0.033138,0,0,0.17309,2,-0.400457,0.054359
1000878636997820000,12619520800,2,582842,1,2,-0.229017,0.049125,0.972182,0,0,0,-0.068613,0.04968,-0.43628,0.049587,-0.227075,0.044147,0.972876,-0.033138,0,0,0.162223,2,-0.104891,0.04462,-0.230963,0.053769,0.971476,0.033138,0,0,0.17315,2,-0.400295,0.054311
1000878637007490000,12629184300,2,582843,1,2,-0.22925,0.049493,0.972109,0,0,0,-0.068902,0.050055,-0.436573,0.049962,-0.226902,0.044075,0.97292,-0.033138,0,0,0.16232,2,-0.104677,0.044545,-0.231605,0.054392,0.971288,0.033138,0,0,0.173174,2,-0.40109,0.054951
1000878637017440000,12639137600,2,582844,1,2,-0.228867,0.049164,0.972215,0,0,0,-0.06843,0.049718,-0.436097,0.049625,-0.226827,0.043738,0.972953,-0.033138,0,0,0.162413,2,-0.10458,0.044203,-0.230929,0.054099,0.971466,0.033138,0,0,0.173181,2,-0.400258,0.054645
1000878637027480000,12649177200,2,582845,1,2,-0.228567,0.04897,0.972296,0,0,0,-0.068061,0.049518,-0.435724,0.049425,-0.226859,0.04351,0.972955,-0.033138,0,0,0.162548,2,-0.104618,0.043973,-0.230305,0.053975,0.971621,0.033138,0,0,0.173206,2,-0.399492,0.054511
1000878637037490000,12659189400,2,582846,1,2,-0.230345,0.050343,0.971806,0,0,0,-0.070252,0.05093,-0.437936,0.050835,-0.226899,0.043396,0.972951,-0.033138,0,0,0.162684,2,-0.104665,0.043858,-0.233716,0.056617,0.970655,0.033138,0,0,0.173252,2,-0.403712,0.057234
1000878637047610000,12669303800,2,582847,1,2,-0.236342,0.050782,0.970342,0,0,0,-0.077612,0.051449,-0.445351,0.051353,-0.229845,0.045352,0.97217,-0.033138,0,0,0.160629,2,-0.108315,0.045869,-0.242234,0.056046,0.968598,0.033138,0,0,0.171401,2,-0.414186,0.056774
1000878637057630000,12679323600,2,582848,0.148143,2,-0.187045,0.011144,0.982288,0,0,0,-0.01776,0.011195,-0.385054,0.011148,-0.192725,0.016606,0.981112,-0.033138,0,0,0.163297,2,-0.062937,0.016678,-0.1814,0.005717,0.983393,0.033138,0,0,0.172604,2,-0.340297,0.00572
1000878637067590000,12689287900,2,582849,0.115346,2,-0.189378,0.011748,0.981834,0,0,0,-0.020541,0.011804,-0.387848,0.011757,-0.193158,0.015091,0.981052,-0.033138,0,0,0.163538,2,-0.063451,0.015161,-0.18561,0.009178,0.982581,0.033138,0,0,0.172295,2,-0.345297,0.009181
1000878637077650000,12699347500,2,582850,0.10939,2,-0.18955,0.010788,0.981812,0,0,0,-0.020744,0.010843,-0.388051,0.010797,-0.193803,0.012784,0.980957,-0.033138,0,0,0.163638,2,-0.064219,0.012852,-0.185236,0.009112,0.982652,0.033138,0,0,0.172431,2,-0.344852,0.009115
1000878637087640000,12709332700,2,582851,0.079854,2,-0.191585,0.010813,0.981417,0,0,0,-0.023171,0.010873,-0.390489,0.010827,-0.192797,0.01172,0.981169,-0.033138,0,0,0.163719,2,-0.063008,0.011784,-0.190691,0.009932,0.9816,0.033138,0,0,0.172528,2,-0.351342,0.009943
1000878637097600000,12719298600,2,582852,0.059077,2,-0.190356,0.009699,0.981667,0,0,0,-0.021703,0.009756,-0.389014,0.009711,-0.191259,0.009928,0.981489,-0.033138,0,0,0.163849,2,-0.061155,0.009986,-0.189739,0.009477,0.981789,0.033138,0,0,0.172655,2,-0.350207,0.009487
1000878637107710000,12729410500,2,582853,0.050078,2,-0.189755,0.008833,0.981792,0,0,0,-0.020984,0.008887,-0.388291,0.008843,-0.190207,0.008582,0.981707,-0.033138,0,0,0.163951,2,-0.05989,0.008637,-0.189572,0.009074,0.981825,0.033138,0,0,0.172572,2,-0.350007,0.009084
1000878637117660000,12739361700,2,582854,0.04235,2,-0.189334,0.00791,0.981881,0,0,0,-0.020481,0.007963,-0.387785,0.00792,-0.189254,0.007031,0.981903,-0.033138,0,0,0.164043,2,-0.058744,0.007083,-0.189678,0.008761,0.981807,0.033138,0,0,0.172566,2,-0.350133,0.008772
1000878637127730000,12749426700,2,582855,0.037647,2,-0.189525,0.007343,0.981848,0,0,0,-0.020708,0.007396,-0.388012,0.007354,-0.18864,0.00611,0.982027,-0.033138,0,0,0.164117,2,-0.058006,0.006161,-0.190575,0.008543,0.981635,0.033138,0,0,0.172579,2,-0.351201,0.008555
1000878637137750000,12759450200,2,582856,0.033706,2,-0.189185,0.007522,0.981913,0,0,0,-0.020303,0.007574,-0.387606,0.007532,-0.188496,0.005003,0.982061,-0.033138,0,0,0.164194,2,-0.057833,0.005053,-0.19008,0.009919,0.981719,0.033138,0,0,0.172574,2,-0.350613,0.00993
1000878637147680000,12769379400,2,582857,0.029321,2,-0.18886,0.006919,0.98198,0,0,0,-0.019915,0.006971,-0.387215,0.006929,-0.187964,0.004447,0.982166,-0.033138,0,0,0.164245,2,-0.057195,0.004497,-0.18993,0.00928,0.981754,0.033138,0,0,0.1725,2,-0.350434,0.009291
1000878637157770000,12779464900,2,582858,0.024208,2,-0.1887,0.006608,0.982013,0,0,0,-0.019724,0.00666,-0.387023,0.006618,-0.187626,0.004054,0.982232,-0.033138,0,0,0.164342,2,-0.056788,0.004104,-0.189938,0.009059,0.981754,0.033138,0,0,0.172474,2,-0.350442,0.00907
1000878637167700000,12789397200,2,582859,0.017452,2,-0.188558,0.006135,0.982043,0,0,0,-0.019554,0.006186,-0.386852,0.006145,-0.187057,0.003334,0.982343,-0.033138,0,0,0.164402,2,-0.056106,0.003383,-0.190162,0.008805,0.981713,0.033138,0,0,0.172448,2,-0.350709,0.008816
1000878637177920000,12799613800,2,582860,0.008403,2,-0.188644,0.005501,0.98203,0,0,0,-0.019656,0.005552,-0.386955,0.005512,-0.186606,0.002969,0.98243,-0.033138,0,0,0.164461,2,-0.055566,0.003017,-0.190746,0.008027,0.981607,0.033138,0,0,0.172437,2,-0.351403,0.00804
1000878637187870000,12809567200,2,582861,0.004624,2,-0.18848,0.005276,0.982063,0,0,0,-0.019461,0.005326,-0.386759,0.005287,-0.186368,0.002651,0.982477,-0.033138,0,0,0.164504,2,-0.05528,0.0027,-0.190648,0.007903,0.981627,0.033138,0,0,0.172435,2,-0.351286,0.007915
1000878637197900000,12819600800,2,582862,0,2,-0.187643,0.005372,0.982223,0,0,0,-0.018463,0.005421,-0.385757,0.005381,-0.186123,0.002188,0.982524,-0.033138,0,0,0.164568,2,-0.054987,0.002236,-0.189256,0.008423,0.981892,0.033138,0,0,0.172454,2,-0.34963,0.008433
1000878637207780000,12829479900,2,582863,0,2,-0.187613,0.004731,0.982232,0,0,0,-0.018427,0.004781,-0.38572,0.004742,-0.186021,0.001955,0.982544,-0.033138,0,0,0.164668,2,-0.054865,0.002003,-0.189283,0.007436,0.981894,0.033138,0,0,0.172485,2,-0.34966,0.007446
1000878637217790000,12839488500,2,582864,0,2,-0.186132,0.004605,0.982514,0,0,0,-0.016663,0.004653,-0.383949,0.004615,-0.183523,0.001904,0.983014,-0.033138,0,0,0.164748,2,-0.051877,0.001952,-0.18879,0.007229,0.981991,0.033138,0,0,0.172484,2,-0.349073,0.007239
1000878637227860000,12849553400,2,582865,0.012074,2,-0.186019,0.004477,0.982536,0,0,0,-0.016529,0.004525,-0.383814,0.004486,-0.183016,0.001924,0.983108,-0.033138,0,0,0.16482,2,-0.051271,0.001971,-0.18903,0.006975,0.981947,0.033138,0,0,0.17249,2,-0.349358,0.006985
1000878637238000000,12859700800,2,582866,0.099514,2,-0.185887,0.004336,0.982562,0,0,0,-0.016372,0.004383,-0.383657,0.004345,-0.18293,0.001682,0.983124,-0.033138,0,0,0.164881,2,-0.051168,0.001729,-0.188857,0.006924,0.98198,0.033138,0,0,0.172499,2,-0.349152,0.006934
1000878637247940000,12869640800,2,582867,1,2,-0.185731,0.004186,0.982592,0,0,0,-0.016186,0.004234,-0.38347,0.004196,-0.182857,0.001466,0.983139,-0.033138,0,0,0.164963,2,-0.05108,0.001513,-0.188626,0.006819,0.982025,0.033138,0,0,0.172526,2,-0.348878,0.006829
1000878637257960000,12879660200,2,582868,1,2,-0.185541,0.004049,0.982628,0,0,0,-0.01596,0.004096,-0.383243,0.004058,-0.182576,0.001377,0.983191,-0.033138,0,0,0.165034,2,-0.050744,0.001424,-0.18852,0.006637,0.982047,0.033138,0,0,0.172524,2,-0.348751,0.006647
1000878637267990000,12889688600,2,582869,1,2,-0.185466,0.0037,0.982644,0,0,0,-0.015871,0.003747,-0.383153,0.00371,-0.182224,0.001202,0.983256,-0.033138,0,0,0.165139,2,-0.050324,0.001249,-0.18869,0.006133,0.982017,0.033138,0,0,0.172531,2,-0.348953,0.006143
1000878637278030000,12899727600,2,582870,1,2,-0.185433,0.003506,0.982651,0,0,0,-0.015832,0.003554,-0.383113,0.003516,-0.181912,0.000912,0.983314,-0.033138,0,0,0.165255,2,-0.049951,0.000959,-0.1889,0.006106,0.981977,0.033138,0,0,0.172606,2,-0.349203,0.006116
1000878637287970000,12909666700,2,582871,1,2,-0.185405,0.003531,0.982656,0,0,0,-0.015799,0.003578,-0.38308,0.003541,-0.182126,0.000755,0.983275,-0.033138,0,0,0.165317,2,-0.050208,0.000802,-0.188661,0.006314,0.982022,0.033138,0,0,0.172675,2,-0.348919,0.006324
1000878637298080000,12919781300,2,582872,1,2,-0.185201,0.003486,0.982694,0,0,0,-0.015556,0.003534,-0.382837,0.003496,-0.181983,0.000586,0.983302,-0.033138,0,0,0.165421,2,-0.050036,0.000634,-0.188404,0.006407,0.982071,0.033138,0,0,0.172725,2,-0.348612,0.006417
1000878637308100000,12929794700,2,582873,1,2,-0.185205,0.003424,0.982694,0,0,0,-0.01556,0.003472,-0.382841,0.003434,-0.181966,0.000598,0.983305,-0.033138,0,0,0.165522,2,-0.050016,0.000646,-0.188426,0.006261,0.982067,0.033138,0,0,0.172737,2,-0.348639,0.006271
1000878637318070000,12939764800,2,582874,1,2,-0.185094,0.003141,0.982716,0,0,0,-0.015429,0.003188,-0.382709,0.003151,-0.181619,0.000342,0.983369,-0.033138,0,0,0.165676,2,-0.049601,0.00039,-0.188522,0.005939,0.982051,0.033138,0,0,0.172783,2,-0.348752,0.00595
1000878637328110000,12949812100,2,582875,1,2,-0.185265,0.003021,0.982684,0,0,0,-0.015631,0.003069,-0.382912,0.003032,-0.18127,0.000202,0.983433,-0.033138,0,0,0.165796,2,-0.049185,0.00025,-0.189151,0.005847,0.981931,0.033138,0,0,0.172844,2,-0.349501,0.005858
1000878637338150000,12959845000,2,582876,1,2,-0.185066,0.002916,0.982722,0,0,0,-0.015394,0.002963,-0.382674,0.002927,-0.181042,0.000042,0.983475,-0.033138,0,0,0.165884,2,-0.048912,0.00009,-0.188976,0.005788,0.981965,0.033138,0,0,0.172904,2,-0.349293,0.005799
1000878637348080000,12969782200,2,582877,1,2,-0.184752,0.0028,0.982781,0,0,0,-0.015021,0.002847,-0.3823,0.00281,-0.180744,0.000054,0.98353,-0.033138,0,0,0.166028,2,-0.048557,0.000102,-0.188665,0.005542,0.982026,0.033138,0,0,0.172929,2,-0.348922,0.005553
1000878637358110000,12979810700,2,582878,1,2,-0.184999,0.002688,0.982735,0,0,0,-0.015314,0.002735,-0.382594,0.002699,-0.180781,0.000054,0.983523,-0.033138,0,0,0.166178,2,-0.048601,0.000102,-0.189086,0.005327,0.981946,0.033138,0,0,0.172938,2,-0.349423,0.005339
1000878637368210000,12989909800,2,582879,1,2,-0.185019,0.002434,0.982732,0,0,0,-0.015338,0.002482,-0.382618,0.002446,-0.180656,0.000017,0.983546,-0.033138,0,0,0.166379,2,-0.048451,0.000065,-0.189239,0.004859,0.981919,0.033138,0,0,0.173001,2,-0.349604,0.004871
1000878637378310000,13000010800,2,582880,1,2,-0.18478,0.00245,0.982777,0,0,0,-0.015054,0.002497,-0.382332,0.002461,-0.180854,0.000037,0.98351,-0.033138,0,0,0.16646,2,-0.048688,0.000085,-0.188627,0.00488,0.982037,0.033138,0,0,0.173039,2,-0.348876,0.004891
1000878637388220000,13009917800,2,582881,1,2,-0.184613,0.002538,0.982808,0,0,0,-0.014856,0.002585,-0.382134,0.002549,-0.180546,0.000102,0.983567,-0.033138,0,0,0.166639,2,-0.04832,0.00015,-0.188588,0.004991,0.982044,0.033138,0,0,0.173193,2,-0.34883,0.005003
1000878637398230000,13019929800,2,582882,1,2,-0.184299,0.00236,0.982867,0,0,0,-0.014483,0.002408,-0.381759,0.002372,-0.180469,-0.000078,0.983581,-0.033138,0,0,0.16679,2,-0.048229,-0.00003,-0.188061,0.004811,0.982146,0.033138,0,0,0.173449,2,-0.348203,0.004822
1000878637408190000,13029887100,2,582883,1,2,-0.184207,0.00233,0.982885,0,0,0,-0.014373,0.002377,-0.381649,0.002341,-0.180479,-0.000206,0.983579,-0.033138,0,0,0.166935,2,-0.048241,-0.000157,-0.187878,0.004894,0.98218,0.033138,0,0,0.173665,2,-0.347985,0.004904
1000878637418180000,13039879700,2,582884,1,2,-0.184091,0.001785,0.982908,0,0,0,-0.014235,0.001832,-0.38151,0.001797,-0.180359,-0.000398,0.983601,-0.033138,0,0,0.167067,2,-0.048097,-0.000349,-0.187765,0.004007,0.982206,0.033138,0,0,0.173808,2,-0.34785,0.004019
1000878637428360000,13050058600,2,582885,1,2,-0.183904,0.001788,0.982943,0,0,0,-0.014013,0.001835,-0.381287,0.0018,-0.180255,-0.000436,0.98362,-0.033138,0,0,0.167193,2,-0.047974,-0.000387,-0.187505,0.004053,0.982255,0.033138,0,0,0.17397,2,-0.347542,0.004064
1000878637438350000,13060050800,2,582886,1,2,-0.18133,0.001223,0.983422,0,0,0,-0.010955,0.00127,-0.378216,0.001235,-0.180197,-0.000494,0.98363,-0.033138,0,0,0.167341,2,-0.047904,-0.000446,-0.182461,0.002817,0.983209,0.033138,0,0,0.174082,2,-0.341552,0.002827
1000878637448340000,13070036800,2,582887,1,2,-0.188152,0.002494,0.982137,0,0,0,-0.019067,0.002543,-0.386363,0.002507,-0.185473,0.000898,0.982649,-0.033138,0,0,0.165696,2,-0.054208,0.000946,-0.190862,0.004059,0.981609,0.033138,0,0,0.173209,2,-0.351536,0.004073
1000878637458350000,13080049900,2,582888,1,2,-0.187477,0.004814,0.982257,0,0,0,-0.018265,0.004863,-0.385558,0.004824,-0.187072,0.00436,0.982336,-0.033138,0,0,0.166749,2,-0.056126,0.004409,-0.188126,0.005286,0.982131,0.033138,0,0,0.17423,2,-0.348281,0.005296
1000878637468390000,13090089800,2,582889,0.9728,2,-0.18537,0.006975,0.982644,0,0,0,-0.01576,0.007023,-0.383043,0.006981,-0.186331,0.005924,0.982469,-0.033138,0,0,0.167416,2,-0.055239,0.005972,-0.184606,0.007979,0.98278,0.033138,0,0,0.174917,2,-0.344103,0.007982
1000878637478350000,13100049500,2,582890,0.953478,2,-0.186381,0.008132,0.982444,0,0,0,-0.016965,0.008181,-0.384253,0.008138,-0.187061,0.006665,0.982326,-0.033138,0,0,0.167765,2,-0.056114,0.006714,-0.185799,0.009525,0.982542,0.033138,0,0,0.175274,2,-0.345522,0.009528
1000878637488490000,13110185600,2,582891,0.936122,2,-0.187291,0.009265,0.982261,0,0,0,-0.018049,0.009315,-0.385343,0.009271,-0.188122,0.007317,0.982118,-0.033138,0,0,0.168113,2,-0.057387,0.007368,-0.1865,0.011113,0.982392,0.033138,0,0,0.175464,2,-0.346358,0.011116
